Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5826129,2017-07-15 01:23:12,2017-07-14 22:45:26,172800442,89856229840,172800442,520,53500,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005689/SRR5826129,SRX3003890,Mo17_800bp,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP111315,PRJNA358298,,358298,SRS2340512,SAMN06169745,simple,4577,Zea mays,Mo17,,,,,,,no,,,,,,SRA586846,,public,4D03ACC2FC797EBEF769905EAAC20C8E,07CD82E2EFC9741E407C7D2C1EA1A70C
SRR5826130,2017-07-15 09:21:13,2017-07-15 07:45:25,311333979,161893669080,311333979,520,92408,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005689/SRR5826130,SRX3003889,Mo17_450bp,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP111315,PRJNA358298,,358298,SRS2340512,SAMN06169745,simple,4577,Zea mays,Mo17,,,,,,,no,,,,,,SRA586846,,public,4151D6FEDDB04211108B7B4BD0DD57DB,64336DE0E653200BAE5CB235929AC110
SRR5864324,2017-07-24 22:53:11,2017-07-24 22:46:29,738424,6078521596,0,8231,1463,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005726/SRR5864324,SRX3032564,Maize Mo17 PacBio WGS S34,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS II,SRP111315,PRJNA358298,,358298,SRS2340512,SAMN06169745,simple,4577,Zea mays,Mo17,,,,,,,no,,,,,,SRA590913,,public,423D5B3DC68FBE23B60B128B45A34241,FAB8E12C08A8E8D9FFCD485AE319FCC0
SRR5864325,2017-07-24 22:50:14,2017-07-24 22:46:02,811680,6254760252,0,7705,1506,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005726/SRR5864325,SRX3032563,Maize Mo17 PacBio WGS S33,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS II,SRP111315,PRJNA358298,,358298,SRS2340512,SAMN06169745,simple,4577,Zea mays,Mo17,,,,,,,no,,,,,,SRA590913,,public,E458966F5E9E5286803305C2D751C562,1F3F1BB448594FF8D291BB3C13136CC1
SRR5864326,2017-07-24 22:51:29,2017-07-24 22:46:31,660200,5419818630,0,8209,1305,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005726/SRR5864326,SRX3032562,Maize Mo17 PacBio WGS S27,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS II,SRP111315,PRJNA358298,,358298,SRS2340512,SAMN06169745,simple,4577,Zea mays,Mo17,,,,,,,no,,,,,,SRA590913,,public,DBFDBA2877D15CFDE910291B6BD2D2AF,D019E3BD9D462BF4F019536749BA6C27
SRR5864327,2017-07-24 22:48:12,2017-07-24 22:45:09,449785,3755189023,0,8348,904,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005726/SRR5864327,SRX3032561,Maize Mo17 PacBio WGS S28,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS II,SRP111315,PRJNA358298,,358298,SRS2340512,SAMN06169745,simple,4577,Zea mays,Mo17,,,,,,,no,,,,,,SRA590913,,public,CD0823CB2182EC11B6A4CEFD27156F85,0C12F36D4E8A53E53C2B4F4C00625E89
SRR5864328,2017-07-24 22:48:12,2017-07-24 22:45:09,612808,6097939344,0,9950,1467,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005726/SRR5864328,SRX3032560,Maize Mo17 PacBio WGS S25,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS II,SRP111315,PRJNA358298,,358298,SRS2340512,SAMN06169745,simple,4577,Zea mays,Mo17,,,,,,,no,,,,,,SRA590913,,public,AB01284AE827576A098F7EDEAC8B127C,CE6D312691722D47385168664CBC783F
SRR5864329,2017-07-24 22:43:12,2017-07-24 22:41:14,144541,1455399374,0,10069,350,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005726/SRR5864329,SRX3032559,Maize Mo17 PacBio WGS S26,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS II,SRP111315,PRJNA358298,,358298,SRS2340512,SAMN06169745,simple,4577,Zea mays,Mo17,,,,,,,no,,,,,,SRA590913,,public,FC6E9DDC1960ECAEBA2FAAFB432D2E9B,517EBE12B5A63607583BC29D9A92942A
SRR5864330,2017-07-24 22:53:11,2017-07-24 22:49:16,742761,6260309796,0,8428,1507,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005726/SRR5864330,SRX3032558,Maize Mo17 PacBio WGS S23,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS II,SRP111315,PRJNA358298,,358298,SRS2340512,SAMN06169745,simple,4577,Zea mays,Mo17,,,,,,,no,,,,,,SRA590913,,public,B1BC0B233E1E5783AF362FB2D74EF0B6,8503CDD0DE162DC4357955E0EAC716B9
SRR5864331,2017-07-24 23:16:11,2017-07-24 23:05:44,701392,5828988880,0,8310,1403,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005726/SRR5864331,SRX3032557,Maize Mo17 PacBio WGS S24,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS II,SRP111315,PRJNA358298,,358298,SRS2340512,SAMN06169745,simple,4577,Zea mays,Mo17,,,,,,,no,,,,,,SRA590913,,public,5098C324D035879C3BD68D215445094D,6B958FE968F1EEA535C04B382DE517C2
